id,price_doc
4116,9402216.987244798
244,5869031.601174185
5108,5323461.216757887
8005,6560004.728819574
728,5011390.986839896
3675,4815293.223385634
1741,4470981.46663103
5558,6162731.155069344
5019,4347641.199591484
7309,7327744.883444638
3948,4836172.675584678
2831,5662988.118670434
3318,4947763.802433127
3457,6256822.527952593
5440,5542222.743670756
1270,6471572.129430811
3528,4418886.671929372
4849,6325308.837956996
6815,5678697.793744524
8941,8629056.29562763
1111,5133125.42979694
1931,7161373.760155849
5390,5683996.3527488215
1298,7173266.807642899
4660,6287568.164783954
5343,5302022.264277824
6873,5356008.463171661
6966,9881224.468189808
8208,7017675.343083747
414,4222374.91065593
4791,5265379.8299282435
320,5216369.345722964
1015,5616935.285899626
3899,3861900.2192480126
5056,5169891.759651146
6868,5345936.814001001
6902,6809709.364040786
7806,6241103.114030246
4948,6190981.549155828
439,5585293.675041513
2129,4617805.35268442
7284,4559126.61044324
7764,6668971.325148093
8322,6853354.9563054545
8689,4171223.4915547697
1115,7846019.309553175
2866,4624623.96003607
4051,5458464.8389138905
1611,5281014.3609401155
3484,5188892.185440066
4559,4835279.361568354
5260,5416934.586087064
7841,6813774.852757451
2608,6796447.866933964
2876,4110020.0202079066
1703,4649742.509908977
2947,5118388.970974091
6918,6002068.618960202
3223,5417428.6411439935
3514,8144806.642583557
8162,6095722.207671432
3678,4282306.28383896
8220,6595506.230936238
3127,6951554.349435206
3811,3233585.8579169936
7903,5041509.926756961
56,4335570.911881377
1482,6627547.201480862
6657,6346490.859577709
3903,3478075.8598053954
8343,4873632.534624809
7594,6646084.021766812
7599,4866561.514814513
375,4677991.473577319
1174,5191603.252933662
2722,4995110.519157374
3960,6988251.27484557
4115,5345936.814001001
8222,5630204.140817247
536,5278186.361246375
4774,5231229.293379799
7579,6086012.6612190455
8461,6437737.197774466
417,4592821.857164039
4768,5267514.104177099
6551,6792475.146456324
564,5655724.110563554
6244,4955776.820223946
8842,6246740.8254550025
700,5664625.569705323
3495,4780000.256184216
3792,4403044.098951595
3808,8622427.110481504
6398,5070601.988944344
5356,4163870.4968187446
6804,5478966.296326175
2434,5893213.338766358
6127,4848983.006605962
9087,7281349.0214923285
2486,6967967.589911557
4990,6322299.004483432
5829,6646266.669850167
6250,8007059.1872419445
4668,5724623.318665076
7993,5589848.657578952
3897,4009966.11008848
6853,6835751.512436088
7231,5738637.882930474
1660,5355829.795487208
8103,6051376.138617508
6944,6044919.127449579
7355,5440727.008901985
606,5217968.870342333
875,6258218.125032193
907,6501231.495537966
5238,6350063.566457164
814,5263414.974112223
2233,9236739.721554238
4092,3346567.5592149296
4690,4798474.1695268415
15,4635106.328560315
317,5778610.233184821
500,5285554.952403959
8363,3267587.6370266243
4057,5433945.783857234
4802,4057359.40887836
5739,4158000.0000000014
7193,4354228.764781706
7242,5911614.565809904
7683,7330801.816155183
1497,5424280.539931942
5644,6160440.511182425
8741,8900142.199823735
357,6848294.975169785
3243,5954763.946348621
3455,5741308.7557979375
4270,6139143.331818016
7511,11296459.176941825
838,4927260.334590425
2727,4348404.2261816375
3234,5580780.931823954
3486,4995248.959321919
6459,4630413.131202007
4060,5852917.209658753
6175,6461847.745764177
8943,8022849.236783907
4883,2091137.1572504046
6542,5230469.73606547
7532,6000587.422358434
8514,7496147.93240578
535,6908962.857839776
1902,9135181.984236483
7244,4694745.305503835
899,6152899.225259991
7845,5833218.082904795
979,5627946.717851356
1698,5693673.144952114
2028,5405336.981694415
4083,6950220.966167944
481,4024856.6207596865
2938,6738572.997417289
3751,5457417.094018519
3858,5240297.438209708
4012,6704408.772527184
4257,6405214.546782361
5854,6926227.918386247
8773,6783946.897279906
1418,4120275.824536796
1882,6834667.47024647
1892,3772395.8193565994
6989,5547995.615800222
7715,7254401.025439002
496,5652845.275391538
3167,4310232.711745438
3704,6335783.480623778
7183,5963608.633908041
7559,5260471.900447643
7740,5027860.040753486
1379,3997713.075044098
6042,8028682.764611594
661,3779664.1478642714
4752,4675560.106526544
2265,7001059.808143998
3605,5807113.386998441
7817,4036337.6588912103
4521,5997182.135456358
4662,5750669.624348569
5195,7716119.409711098
7640,4160212.098312706
8030,5620419.825346845
830,7044727.895583073
1541,4145585.7807477172
4025,5065926.946649926
9020,4987062.5866008075
634,6236268.41959667
4986,6218251.547691191
7247,5748548.46741545
