id,price_doc
4116,8414237.872824147
244,5294828.7591715865
5108,2375497.4354823227
8005,5075905.628320764
728,3235233.7052175505
3675,5135210.42213431
1741,3789757.6151458817
5558,4863306.2840726385
5019,3955554.266809815
7309,4698553.406624046
3948,3780497.8059409508
2831,4704322.852364875
3318,3891672.6676525166
3457,2924505.800251098
5440,5835057.658468349
1270,5473968.218112949
3528,4510067.596414252
4849,5417433.6929010805
6815,4573482.079954147
8941,9897403.997884588
1111,3078770.710291874
1931,3710106.5865032556
5390,4944691.059669615
1298,5271500.683654832
4660,8817515.12233091
5343,5027924.610109873
6873,4501357.575640022
6966,2985338.439782167
8208,7876315.8295139605
414,3384354.4133594595
4791,4862915.9690571865
320,4421501.674715277
1015,10034305.812132623
3899,4134434.687334764
5056,3905153.2175018275
6868,4761059.994692033
6902,5021424.346583142
7806,4588630.543944889
4948,4231289.169701365
439,5334789.04603269
2129,3410973.6859343424
7284,3334280.5392034883
7764,4304331.390324626
8322,4720871.911282755
8689,14222334.05339226
1115,4791781.617496295
2866,4274724.288465737
4051,4880893.27796407
1611,6455114.628785607
3484,3611377.579300728
4559,4515562.825201509
5260,4418448.3006541375
7841,5087140.255036165
2608,5245853.560096638
2876,3510593.0191291245
1703,3742298.7365539395
2947,4683124.281680928
6918,8575841.260599678
3223,4579497.7064470565
3514,4404110.821623161
8162,8277778.707022076
3678,3902394.9206187446
8220,5906552.045050915
3127,4636061.5815156605
3811,3722434.8846361013
7903,4488657.362048287
56,3221268.638783274
1482,4257951.328099182
6657,4632091.651689214
3903,4946006.483502074
8343,3263063.018520161
7594,12389699.279901985
7599,2523185.102523526
375,4389509.355276993
1174,4868514.91319454
2722,4008032.303684201
3960,17148538.392699383
4115,4761059.994692033
8222,3940965.8569228724
536,3899287.209959454
4774,4650422.130909859
7579,5164697.815606057
8461,5211055.151271544
417,4864223.545327855
4768,4064630.7159146825
6551,5262974.854152926
564,4767181.799928426
6244,4664208.315281642
8842,5405558.880483212
700,5405677.669088245
3495,4676699.686689587
3792,5548307.983963398
3808,9946221.338028777
6398,4828409.527719985
5356,3681032.50972868
6804,4212460.58731632
2434,4606653.234287139
6127,4563780.854921311
9087,5340056.773914217
2486,4832671.164419759
4990,4867429.017538974
5829,4080543.5890842336
6250,5155947.629470397
4668,4726384.314291437
7993,6491829.278025228
3897,4360816.143196563
6853,5205658.3742179405
7231,5217789.295485421
1660,3408549.753351469
8103,11886518.073866533
6944,4286923.549001762
7355,4655379.348807171
606,4631739.340585602
875,7490418.1450310135
907,5900041.9394669905
5238,4811260.2896357905
814,2254423.04899078
2233,5289215.305418698
4092,2169970.820068913
4690,5747826.755149273
15,4363764.679418937
317,3572323.494059192
500,2687539.712731002
8363,2256235.6922084624
4057,7287527.033076204
4802,2888740.5342361843
5739,4301199.749151004
7193,4967055.921277281
7242,4870731.690366622
7683,4511395.152823267
1497,4849938.376209186
5644,7348476.950780364
8741,28270143.463482466
357,5647111.465869784
3243,3958687.723860477
3455,4391734.765254991
4270,4389593.548068795
7511,5921106.682448586
838,3859187.0965626566
2727,6099547.510492023
3234,5746689.507733851
3486,5365377.215267184
6459,4683497.980595361
4060,3053448.0376020814
6175,5400470.519338561
8943,4937896.643845116
4883,3729203.4312811834
6542,7459468.70821372
7532,4334840.71576222
8514,5361008.773069214
535,4795006.682405719
1902,5094814.966828585
7244,5761681.976812156
899,3257994.794373651
7845,6453888.272670665
979,4745000.288725004
1698,5847044.472200666
2028,3179385.8611518554
4083,4704247.443203384
481,3302252.0232854835
2938,4531627.071249815
3751,5054005.7903256975
3858,3636196.1140463147
